feature_id,feature_family,calculation_window,timezone,earliest_availability_timestamp,causal,required_warmup,normalization_method,source_columns,missing_data_behavior
level_london_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
london_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_london_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
ny_premarket_high_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_high_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
ny_premarket_low_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_premarket_low_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
globex_reopen_prior_1700_close_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_globex_reopen_prior_1700_close_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
ny_open_prior_1614_close_price,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_prior_1614_close_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_available,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_start_side,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_high_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_low_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_mid_points,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_high_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_low_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_distance_from_or_mid_pct,key_level_interaction,configured OR,America/New_York,OR completion,True,none,decimal ratio using the explicitly recorded reference price,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_touched,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_traded_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_swept,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_closed_through,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
level_ny_open_reference_rejected,key_level_interaction,configured OR,America/New_York,OR completion,True,none,none,OR OHLC; causal key-level price,unavailable flags and null distances
or_to_asia_range_ratio,preopen_expansion,pre-open window plus configured OR,America/New_York,OR completion,True,none,none,or_width_points; window range_points,null for missing/near-zero denominator
or_to_london_range_ratio,preopen_expansion,pre-open window plus configured OR,America/New_York,OR completion,True,none,none,or_width_points; window range_points,null for missing/near-zero denominator
or_to_ny_premarket_range_ratio,preopen_expansion,pre-open window plus configured OR,America/New_York,OR completion,True,none,none,or_width_points; window range_points,null for missing/near-zero denominator
or_to_overnight_context_2000_0900_range_ratio,preopen_expansion,pre-open window plus configured OR,America/New_York,OR completion,True,none,none,or_width_points; window range_points,null for missing/near-zero denominator
row_feature_complete,audit_identity,not applicable,America/New_York,row identity,True,none,none,derived identity,required
or_width_hist_5_sample_count,causal_historical_or_width,"5 prior completed sessions, same OR duration",America/New_York,OR completion,True,5 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_5_percentile,causal_historical_or_width,"5 prior completed sessions, same OR duration",America/New_York,OR completion,True,5 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_5_zscore,causal_historical_or_width,"5 prior completed sessions, same OR duration",America/New_York,OR completion,True,5 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_5_available,causal_historical_or_width,"5 prior completed sessions, same OR duration",America/New_York,OR completion,True,5 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_10_sample_count,causal_historical_or_width,"10 prior completed sessions, same OR duration",America/New_York,OR completion,True,10 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_10_percentile,causal_historical_or_width,"10 prior completed sessions, same OR duration",America/New_York,OR completion,True,10 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_10_zscore,causal_historical_or_width,"10 prior completed sessions, same OR duration",America/New_York,OR completion,True,10 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_10_available,causal_historical_or_width,"10 prior completed sessions, same OR duration",America/New_York,OR completion,True,10 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_15_sample_count,causal_historical_or_width,"15 prior completed sessions, same OR duration",America/New_York,OR completion,True,15 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_15_percentile,causal_historical_or_width,"15 prior completed sessions, same OR duration",America/New_York,OR completion,True,15 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_15_zscore,causal_historical_or_width,"15 prior completed sessions, same OR duration",America/New_York,OR completion,True,15 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_15_available,causal_historical_or_width,"15 prior completed sessions, same OR duration",America/New_York,OR completion,True,15 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_sample_count,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_percentile,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_zscore,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
or_width_hist_20_available,causal_historical_or_width,"20 prior completed sessions, same OR duration",America/New_York,OR completion,True,20 prior valid OR widths,none,or_width_points; prior session_date only,null/unavailable before full warm-up
